route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,block_id
1,t-MJT1032,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1033,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1034,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1035,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1036,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1037,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1038,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1039,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1040,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1041,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1042,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1043,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1044,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1045,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1046,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1047,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1048,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1049,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1050,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1051,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1052,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1053,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1054,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1055,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1056,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1057,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1058,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1059,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1060,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1061,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1062,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1063,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1064,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1065,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1066,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1067,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1068,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1069,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1070,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1071,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1072,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1073,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1074,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1075,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1076,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1077,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1078,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1079,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1080,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1081,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1082,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1083,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1084,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1085,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1086,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1087,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1088,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1089,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1090,everyday,Leuwipanjang → Soreang,0,shape_14365267,
1,t-MJT1191,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT1192,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT1193,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT1194,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT1195,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT1196,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT1197,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT1198,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT1199,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11100,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11101,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11102,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11103,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11104,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11105,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11106,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11107,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11108,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11109,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11110,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11111,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11112,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11113,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11114,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11115,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11116,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11117,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11118,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11119,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11120,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11121,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11122,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11123,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11124,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11125,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11126,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11127,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11128,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11129,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11130,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11131,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11132,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11133,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11134,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11135,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11136,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11137,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11138,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11139,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11140,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11141,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11142,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11143,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11144,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11145,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11146,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11147,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11148,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11149,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11150,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11151,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11152,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11153,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11154,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11155,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11156,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11157,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11158,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11159,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11160,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11161,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11162,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11163,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11164,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11165,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11166,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11167,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11168,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11169,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11170,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11171,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11172,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11173,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11174,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11175,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11176,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11177,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11178,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11179,everyday,Soreang → Leuwipanjang,1,shape_18765871,
1,t-MJT11180,everyday,Soreang → Leuwipanjang,1,shape_18765871,
2,t-MJT201,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT21
2,t-MJT202,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT22
2,t-MJT203,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT23
2,t-MJT204,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT24
2,t-MJT205,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT25
2,t-MJT206,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT26
2,t-MJT207,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT27
2,t-MJT208,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT28
2,t-MJT209,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT29
2,t-MJT2010,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT210
2,t-MJT2011,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT211
2,t-MJT2012,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT212
2,t-MJT2013,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT213
2,t-MJT2014,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT214
2,t-MJT2015,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT215
2,t-MJT2016,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT216
2,t-MJT2017,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT217
2,t-MJT2018,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT218
2,t-MJT2019,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT219
2,t-MJT2020,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT220
2,t-MJT2021,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT221
2,t-MJT2022,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT222
2,t-MJT2023,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT223
2,t-MJT2024,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT224
2,t-MJT2025,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT225
2,t-MJT2026,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT226
2,t-MJT2027,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT227
2,t-MJT2028,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT228
2,t-MJT2029,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT229
2,t-MJT2030,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT230
2,t-MJT2031,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT231
2,t-MJT2032,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT232
2,t-MJT2033,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT233
2,t-MJT2034,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT234
2,t-MJT2035,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT235
2,t-MJT2036,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT236
2,t-MJT2037,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT237
2,t-MJT2038,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT238
2,t-MJT2039,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT239
2,t-MJT2040,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT240
2,t-MJT2041,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT241
2,t-MJT2042,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT242
2,t-MJT2043,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT243
2,t-MJT2044,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT244
2,t-MJT2045,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT245
2,t-MJT2046,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT246
2,t-MJT2047,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT247
2,t-MJT2048,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT248
2,t-MJT2049,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT249
2,t-MJT2050,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT250
2,t-MJT2051,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT251
2,t-MJT2052,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT252
2,t-MJT2053,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT253
2,t-MJT2054,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT254
2,t-MJT2055,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT255
2,t-MJT2056,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT256
2,t-MJT2057,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT257
2,t-MJT2058,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT258
2,t-MJT2059,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT259
2,t-MJT2060,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT260
2,t-MJT2061,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT261
2,t-MJT2062,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT262
2,t-MJT2063,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT263
2,t-MJT2064,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT264
2,t-MJT2065,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT265
2,t-MJT2066,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT266
2,t-MJT2067,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT267
2,t-MJT2068,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT268
2,t-MJT2069,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT269
2,t-MJT2070,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT270
2,t-MJT2071,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT271
2,t-MJT2072,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT272
2,t-MJT2073,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT273
2,t-MJT2074,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT274
2,t-MJT2075,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT275
2,t-MJT2076,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT276
2,t-MJT2077,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT277
2,t-MJT2078,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT278
2,t-MJT2079,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT279
2,t-MJT2080,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT280
2,t-MJT2081,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT281
2,t-MJT2082,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT282
2,t-MJT2083,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT283
2,t-MJT2084,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT284
2,t-MJT2085,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT285
2,t-MJT2086,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT286
2,t-MJT2087,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT287
2,t-MJT2088,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT288
2,t-MJT2089,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT289
2,t-MJT2090,everyday,Kota Baru Parahyangan → Alun-alun Bandung,0,shape_18766205,MJT290
2,t-MJT2191,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT291
2,t-MJT2192,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT292
2,t-MJT2193,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT293
2,t-MJT2194,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT294
2,t-MJT2195,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT295
2,t-MJT2196,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT296
2,t-MJT2197,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT297
2,t-MJT2198,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT298
2,t-MJT2199,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT299
2,t-MJT21100,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2100
2,t-MJT21101,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2101
2,t-MJT21102,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2102
2,t-MJT21103,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2103
2,t-MJT21104,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2104
2,t-MJT21105,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2105
2,t-MJT21106,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2106
2,t-MJT21107,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2107
2,t-MJT21108,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2108
2,t-MJT21109,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2109
2,t-MJT21110,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2110
2,t-MJT21111,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2111
2,t-MJT21112,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2112
2,t-MJT21113,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2113
2,t-MJT21114,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2114
2,t-MJT21115,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2115
2,t-MJT21116,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2116
2,t-MJT21117,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2117
2,t-MJT21118,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2118
2,t-MJT21119,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2119
2,t-MJT21120,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2120
2,t-MJT21121,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2121
2,t-MJT21122,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2122
2,t-MJT21123,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2123
2,t-MJT21124,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2124
2,t-MJT21125,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2125
2,t-MJT21126,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2126
2,t-MJT21127,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2127
2,t-MJT21128,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2128
2,t-MJT21129,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2129
2,t-MJT21130,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2130
2,t-MJT21131,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2131
2,t-MJT21132,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2132
2,t-MJT21133,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2133
2,t-MJT21134,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2134
2,t-MJT21135,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2135
2,t-MJT21136,everyday,Alun-alun Bandung → Kota Baru Parahyangan,1,shape_18766206,MJT2136
